City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Caconde,BR,2022-06-07 20:22:31,-21.5294,-46.6439,70.54,56,79,0.89
292,Lorengau,PG,2022-06-07 20:22:31,-2.0226,147.2712,80.58,80,100,9.13
293,Alexandria,EG,2022-06-07 20:22:18,31.2156,29.9553,75.4,76,0,9.04
294,Bilibino,RU,2022-06-07 20:22:32,68.0546,166.4372,43.92,61,55,4.88
295,Turukhansk,RU,2022-06-07 20:21:18,65.8167,87.9833,39.2,80,18,4.0
296,Wewak,PG,2022-06-07 20:22:32,-3.5534,143.6268,77.68,83,93,1.5
297,Kavieng,PG,2022-06-07 20:22:32,-2.5744,150.7967,81.07,76,97,10.02
298,Mastic Beach,US,2022-06-07 20:22:33,40.7668,-72.8521,74.53,77,0,14.97
299,Seredeyskiy,RU,2022-06-07 20:22:33,54.0507,35.2318,53.55,75,16,2.82
300,Central Point,US,2022-06-07 20:22:34,42.376,-122.9164,72.0,50,75,5.75
301,Pevek,RU,2022-06-07 20:22:34,69.7008,170.3133,36.16,78,22,3.13
302,Santa Fe,AR,2022-06-07 20:17:34,-31.6333,-60.7,48.67,47,3,4.32
303,Bolivar,US,2022-06-07 20:22:34,37.6145,-93.4105,87.48,63,92,1.39
304,Catamarca,AR,2022-06-07 20:20:47,-28.4696,-65.7852,77.58,35,0,1.99
305,Camopi,GF,2022-06-07 20:22:35,3.1655,-52.3158,78.46,95,51,3.87
306,Vostok,RU,2022-06-07 20:22:35,46.4856,135.8833,47.19,86,100,4.43
307,Togur,RU,2022-06-07 20:22:35,58.3631,82.8265,37.56,83,7,5.7
308,Ugoofaaru,MV,2022-06-07 20:22:36,5.6667,73.0,82.44,72,100,10.65
309,Yanam,IN,2022-06-07 20:22:36,16.7333,82.2167,86.22,69,90,9.01
310,Leningradskiy,RU,2022-06-07 20:22:37,69.3833,178.4167,34.75,78,60,9.6
311,Savinskiy,RU,2022-06-07 20:22:37,62.9342,40.1361,45.39,74,0,1.39
312,Suez,EG,2022-06-07 20:22:37,29.9737,32.5263,77.58,59,0,10.89
313,Kaitangata,NZ,2022-06-07 20:22:38,-46.2817,169.8464,44.64,85,100,5.88
314,San Fernando,PH,2022-06-07 20:21:00,15.0286,120.6898,82.13,89,96,3.06
315,Poronaysk,RU,2022-06-07 20:22:38,49.2167,143.1167,42.57,88,83,7.61
316,Rio Branco,BR,2022-06-07 20:22:39,-9.9747,-67.81,83.01,78,75,8.05
317,Deer Lake,CA,2022-06-07 20:18:34,49.1667,-57.4316,66.06,27,0,4.61
318,Whitianga,NZ,2022-06-07 20:22:39,-36.8333,175.7,57.15,92,21,6.46
319,Sobolevo,RU,2022-06-07 20:22:40,54.4299,31.8996,57.87,84,34,2.64
320,Gladstone,AU,2022-06-07 20:22:40,-23.85,151.25,52.79,66,28,4.61
321,Lewisporte,CA,2022-06-07 20:23:41,49.2499,-55.0482,49.71,49,1,7.92
322,Chipiona,ES,2022-06-07 20:23:41,36.7366,-6.437,77.31,83,0,9.22
323,Ayagoz,KZ,2022-06-07 20:23:41,47.9714,80.4392,56.75,43,3,5.26
324,General Roca,AR,2022-06-07 20:23:42,-39.0333,-67.5833,64.62,37,60,17.25
325,Alindao,CF,2022-06-07 20:23:42,5.0267,21.2088,72.63,93,100,3.94
326,Gunjur,GM,2022-06-07 20:23:42,13.2019,-16.7339,76.23,83,24,12.44
327,Xiangxiang,CN,2022-06-07 20:23:43,27.7333,112.5333,74.61,90,99,2.73
328,Kovdor,RU,2022-06-07 20:23:43,67.5662,30.4758,47.03,55,5,3.09
329,Nsoko,SZ,2022-06-07 20:23:43,-27.0333,31.95,49.26,74,0,1.83
330,Waterloo,CA,2022-06-07 20:22:50,43.4668,-80.5164,65.46,90,100,17.27
331,Finschhafen,PG,2022-06-07 20:23:44,-6.6024,147.8681,78.75,79,100,4.59
332,Celestun,MX,2022-06-07 20:23:44,20.8667,-90.4,86.18,69,96,10.67
333,Izhevsk,RU,2022-06-07 20:23:45,56.85,53.2333,52.12,97,100,3.0
334,Sao Filipe,CV,2022-06-07 20:23:45,14.8961,-24.4956,75.7,73,2,12.75
335,Riverton,US,2022-06-07 20:19:13,40.5219,-111.9391,79.5,29,0,8.05
336,Mezen,RU,2022-06-07 20:23:45,65.8522,44.24,45.36,88,3,3.56
337,Wasilla,US,2022-06-07 20:19:09,61.5814,-149.4394,56.66,83,100,17.27
338,Namibe,AO,2022-06-07 20:23:46,-15.1961,12.1522,71.78,64,5,2.75
339,Road Town,VG,2022-06-07 20:23:46,18.4167,-64.6167,86.04,66,40,9.22
340,Trojes,AL,2022-06-07 20:23:46,41.756,19.962,73.89,80,76,4.16
341,Kodinar,IN,2022-06-07 20:23:47,20.7903,70.7031,83.34,84,7,9.75
342,Oussouye,SN,2022-06-07 20:23:47,12.485,-16.5469,84.38,74,8,9.64
343,Aklavik,CA,2022-06-07 20:23:47,68.2191,-135.0107,41.4,66,100,10.33
344,Nara,JP,2022-06-07 20:23:48,34.6851,135.8049,59.5,72,3,1.34
345,Buchanan,LR,2022-06-07 20:23:49,5.8808,-10.0467,77.54,82,20,5.41
346,Chokurdakh,RU,2022-06-07 20:23:49,70.6333,147.9167,38.14,59,12,11.86
347,Villa Rica,US,2022-06-07 20:23:49,33.7321,-84.9191,85.37,79,89,7.38
348,Marsh Harbour,BS,2022-06-07 20:23:50,26.5412,-77.0636,79.77,75,100,11.83
349,Huarmey,PE,2022-06-07 20:23:50,-10.0681,-78.1522,69.55,72,15,8.86
350,Maragogi,BR,2022-06-07 20:21:48,-9.0122,-35.2225,76.06,86,28,5.64
351,Voi,KE,2022-06-07 20:23:50,-3.3945,38.563,69.69,80,81,10.22
352,Haines Junction,CA,2022-06-07 20:23:51,60.7522,-137.5108,54.01,55,71,7.25
353,Port Blair,IN,2022-06-07 20:19:41,11.6667,92.75,81.41,80,100,21.52
354,Kismayo,SO,2022-06-07 20:23:51,-0.3582,42.5454,78.35,80,82,16.53
355,Alofi,NU,2022-06-07 20:23:52,-19.0595,-169.9187,76.89,73,40,5.75
356,Taranto,IT,2022-06-07 20:21:24,40.6167,17.25,79.86,61,25,4.88
357,Matara,LK,2022-06-07 20:23:52,5.9485,80.5353,76.98,91,100,9.95
358,Orissaare,EE,2022-06-07 20:23:53,58.5592,23.0826,62.94,73,81,5.12
359,Masumbwe,TZ,2022-06-07 20:23:53,-3.6333,32.1833,66.16,62,74,3.62
360,Rawah,IQ,2022-06-07 20:23:53,34.4816,41.9093,86.77,19,28,9.08
361,Pacific Grove,US,2022-06-07 20:23:54,36.6177,-121.9166,78.82,77,0,12.66
362,Manjacaze,MZ,2022-06-07 20:23:54,-24.7117,33.8828,59.41,86,0,2.51
363,Christchurch,NZ,2022-06-07 20:23:54,-43.5333,172.6333,54.32,71,100,2.3
364,Nizhniy Kuranakh,RU,2022-06-07 20:23:55,58.8353,125.4869,57.24,82,18,0.6
365,Falun,SE,2022-06-07 20:23:55,60.6036,15.626,61.21,75,90,3.36
366,Mzimba,MW,2022-06-07 20:24:55,-11.9,33.6,52.45,96,16,4.47
367,Xining,CN,2022-06-07 20:24:56,36.6167,101.7667,52.34,81,99,3.6
368,Sehithwa,BW,2022-06-07 20:24:56,-20.4667,22.7167,54.82,39,0,7.34
369,Biak,ID,2022-06-07 20:24:57,-0.9131,122.8766,75.52,83,54,4.25
370,Cururupu,BR,2022-06-07 20:24:57,-1.8283,-44.8683,77.41,92,82,3.89
371,Camacha,PT,2022-06-07 20:24:48,33.0833,-16.3333,63.82,82,40,12.66
372,Sambhal,IN,2022-06-07 20:24:57,28.5833,78.55,94.23,14,2,5.73
373,Yerbogachen,RU,2022-06-07 20:24:58,61.2767,108.0108,47.95,72,100,8.3
374,Beloha,MG,2022-06-07 20:24:58,-25.1667,45.05,66.6,76,93,11.01
375,Baykit,RU,2022-06-07 20:24:59,61.67,96.37,38.21,97,14,2.59
376,Shingu,JP,2022-06-07 20:24:59,33.7333,135.9833,58.89,79,51,5.12
377,Eyl,SO,2022-06-07 20:24:59,7.9803,49.8164,84.79,57,100,17.38
378,Honiara,SB,2022-06-07 20:25:00,-9.4333,159.95,77.27,84,100,8.34
379,Marystown,CA,2022-06-07 20:25:00,47.1666,-55.1483,54.39,59,0,8.39
380,Ponoka,CA,2022-06-07 20:25:00,52.6768,-113.5815,62.89,70,100,4.45
381,Laguna,US,2022-06-07 20:25:01,38.421,-121.4238,91.29,30,0,5.75
382,Sturgis,US,2022-06-07 20:25:01,41.7992,-85.4192,73.08,55,0,8.05
383,Bemidji,US,2022-06-07 20:23:59,47.4736,-94.8803,71.19,38,100,3.44
384,Alihe,CN,2022-06-07 20:25:02,50.5667,123.7167,50.74,66,11,2.48
385,Poum,NC,2022-06-07 20:25:02,-20.2333,164.0167,76.53,76,100,17.63
386,Chupaca,PE,2022-06-07 20:25:03,-12.0667,-75.2833,63.73,38,38,7.81
387,Jensen Beach,US,2022-06-07 20:25:03,27.2545,-80.2298,90.05,79,21,1.01
388,Karasjok,NO,2022-06-07 20:25:03,69.4719,25.5112,45.93,64,44,14.41
389,Keti Bandar,PK,2022-06-07 20:25:04,24.1447,67.4497,82.2,86,2,17.13
390,Sitka,US,2022-06-07 20:25:04,57.0531,-135.33,60.69,51,75,11.5
391,Gimli,CA,2022-06-07 20:25:04,50.6336,-96.9907,59.02,58,4,3.44
392,Lasa,IT,2022-06-07 20:25:05,46.6166,10.7002,56.28,89,55,6.87
393,Kalmunai,LK,2022-06-07 20:25:05,7.4167,81.8167,79.63,75,100,8.37
394,Sur,OM,2022-06-07 20:25:06,22.5667,59.5289,85.69,65,0,13.82
395,Kiunga,PG,2022-06-07 20:25:06,-6.1219,141.2906,72.93,99,100,4.5
396,Bambanglipuro,ID,2022-06-07 20:25:06,-7.95,110.2833,76.19,87,58,3.4
397,Winneba,GH,2022-06-07 20:25:07,5.3511,-0.6231,78.33,81,28,9.28
398,Lompoc,US,2022-06-07 20:25:07,34.6391,-120.4579,78.94,70,0,25.99
399,Vuktyl,RU,2022-06-07 20:25:07,63.8567,57.3094,55.96,50,100,6.91
400,Puerto Palomas,MX,2022-06-07 20:25:08,31.7667,-107.6167,97.75,10,50,14.67
401,Hay River,CA,2022-06-07 20:22:23,60.8156,-115.7999,62.56,51,20,8.05
402,Mehamn,NO,2022-06-07 20:25:08,71.0357,27.8492,44.55,65,75,8.05
403,Ouesso,CG,2022-06-07 20:25:09,1.6136,16.0517,73.27,89,100,4.09
404,Vannes,FR,2022-06-07 20:25:09,47.8333,-2.5,59.61,98,100,14.5
405,Chara,RU,2022-06-07 20:25:10,56.9064,118.2631,56.59,65,50,0.83
406,Balabac,PH,2022-06-07 20:25:10,7.9868,117.0645,80.8,77,47,3.09
407,Norman Wells,CA,2022-06-07 20:25:10,65.282,-126.8329,53.64,62,75,6.91
408,Iskateley,RU,2022-06-07 20:25:11,67.6803,53.1512,64.06,41,62,4.25
409,Villavicencio,CO,2022-06-07 20:25:11,4.142,-73.6266,77.76,89,67,2.04
410,Tautira,PF,2022-06-07 20:25:12,-17.7333,-149.15,78.67,77,33,12.3
411,Tadpatri,IN,2022-06-07 20:25:12,14.9167,78.0167,85.15,60,62,21.97
412,San Cristobal,VE,2022-06-07 20:26:13,7.7669,-72.225,80.78,50,35,5.23
413,Saint-Augustin,CA,2022-06-07 20:26:13,51.226,-58.6502,63.59,24,0,2.04
414,Venado Tuerto,AR,2022-06-07 20:22:38,-33.7456,-61.9688,59.77,36,99,7.67
415,Nuevo Progreso,MX,2022-06-07 20:26:13,23.1667,-97.95,96.55,47,19,7.0
416,Svetlyy,RU,2022-06-07 20:26:14,54.675,20.1347,60.96,87,100,5.08
417,Maningrida,AU,2022-06-07 20:26:14,-12.0667,134.2667,72.16,91,97,10.76
418,Opelousas,US,2022-06-07 20:25:18,30.5335,-92.0815,89.89,57,38,10.22
419,Pemangkat,ID,2022-06-07 20:26:15,1.1667,108.9667,77.56,86,100,6.13
420,Cumberland,US,2022-06-07 20:26:16,35.0502,-78.8664,93.16,32,0,9.22
421,Coihaique,CL,2022-06-07 20:26:16,-45.5752,-72.0662,46.35,66,40,3.44
422,Luganville,VU,2022-06-07 20:26:16,-15.5333,167.1667,78.33,74,25,8.52
423,Touros,BR,2022-06-07 20:26:17,-5.1989,-35.4608,78.85,74,100,9.19
424,Kamiiso,JP,2022-06-07 20:26:17,41.8167,140.65,47.12,91,10,3.89
425,Mnogovershinnyy,RU,2022-06-07 20:26:18,53.9353,139.9242,43.5,72,68,3.18
426,Kyabe,TD,2022-06-07 20:26:18,9.4515,18.9449,87.42,34,92,4.27
427,San Juan,AR,2022-06-07 20:26:19,-31.5375,-68.5364,72.63,16,9,1.7
428,Miyako,JP,2022-06-07 20:26:19,39.6367,141.9525,50.29,90,100,6.24
429,Stornoway,GB,2022-06-07 20:26:19,58.2093,-6.3865,56.93,83,85,12.66
430,Dingle,PH,2022-06-07 20:26:20,10.9995,122.6711,76.21,90,46,1.81
431,Siniscola,IT,2022-06-07 20:26:20,40.5719,9.6922,78.35,46,26,7.14
432,Chabahar,IR,2022-06-07 20:26:21,25.2919,60.643,83.61,78,1,9.69
433,Ucluelet,CA,2022-06-07 20:26:21,48.9329,-125.5528,60.1,79,98,7.7
434,Nantucket,US,2022-06-07 20:21:34,41.2835,-70.0995,69.94,81,0,13.8
435,Winnemucca,US,2022-06-07 20:22:15,40.973,-117.7357,78.85,19,0,4.61
436,Labytnangi,RU,2022-06-07 20:26:22,66.6572,66.4183,55.33,47,9,8.84
437,Ambon,ID,2022-06-07 20:26:22,-3.6954,128.1814,75.34,94,20,1.14
438,Pimentel,PE,2022-06-07 20:26:23,-6.8367,-79.9342,70.09,60,100,18.41
439,Boysun,UZ,2022-06-07 20:26:23,38.2061,67.1986,73.09,20,0,6.29
440,Mpongwe,ZM,2022-06-07 20:26:24,-13.5091,28.155,53.98,80,0,7.49
441,Avera,US,2022-06-07 20:26:25,33.194,-82.5271,88.56,47,90,3.51
442,Shilka,RU,2022-06-07 20:26:25,51.85,116.0333,51.4,84,13,2.04
443,Caravelas,BR,2022-06-07 20:26:25,-17.7125,-39.2481,72.27,77,2,7.54
444,San Patricio,US,2022-06-07 20:26:26,28.017,-97.5169,93.29,41,2,20.51
445,Pierre,US,2022-06-07 20:23:20,44.3683,-100.351,78.06,53,75,7.0
446,Basco,PH,2022-06-07 20:26:26,20.4487,121.9702,84.07,74,98,9.91
447,Serra,BR,2022-06-07 20:26:27,-20.1286,-40.3078,81.86,42,0,6.91
448,Slave Lake,CA,2022-06-07 20:26:27,55.2834,-114.769,66.18,45,100,13.8
449,Mogadishu,SO,2022-06-07 20:26:27,2.0371,45.3438,78.75,81,48,18.59
450,Karatau,KZ,2022-06-07 20:26:28,43.1667,70.4667,70.88,37,0,3.49
451,Udimskiy,RU,2022-06-07 20:26:28,61.1417,45.9144,46.72,95,100,9.15
452,Ramanuj Ganj,IN,2022-06-07 20:26:28,23.8,83.7,83.17,21,4,3.71
453,Charlestown,AU,2022-06-07 20:25:22,-32.95,151.6667,48.72,79,2,4.0
454,Svetlaya,RU,2022-06-07 20:26:29,46.5389,138.3297,47.41,84,100,5.99
455,Sisimiut,GL,2022-06-07 20:26:29,66.9395,-53.6735,42.6,54,42,11.32
456,Barabinsk,RU,2022-06-07 20:26:30,55.3571,78.357,46.6,94,87,9.93
457,Chama,CH,2022-06-07 20:26:30,47.1821,8.4636,62.55,94,75,2.3
458,Santa Maria Del Oro,MX,2022-06-07 20:27:30,25.9333,-105.3667,91.69,16,83,5.64
459,Dwarka,IN,2022-06-07 20:27:31,22.2394,68.9678,83.17,85,0,14.32
460,Acari,PE,2022-06-07 20:27:31,-15.4311,-74.6158,71.53,68,57,7.0
461,Novikovo,RU,2022-06-07 20:27:31,51.1537,37.8879,58.8,80,42,3.71
462,Bolu,TR,2022-06-07 20:27:32,40.6667,31.5833,56.68,96,70,2.39
463,Tafalla,ES,2022-06-07 20:27:32,42.5269,-1.6745,74.28,55,63,9.15
464,Viedma,AR,2022-06-07 20:27:32,-40.8135,-62.9967,56.91,48,100,11.21
465,Martapura,ID,2022-06-07 20:27:33,-3.4167,114.85,75.29,100,75,2.3
466,Ayorou,NE,2022-06-07 20:27:33,14.7308,0.9174,93.06,32,73,9.33
467,Taksimo,RU,2022-06-07 20:24:31,56.3444,114.8794,57.4,63,71,0.94
468,Almaznyy,RU,2022-06-07 20:27:33,48.0448,40.045,62.46,65,56,6.64
469,Mbandaka,CD,2022-06-07 20:27:34,0.0487,18.2603,73.31,81,73,1.74
470,Brenham,US,2022-06-07 20:27:34,30.1669,-96.3977,99.86,41,0,10.36
471,Kassala,SD,2022-06-07 20:27:34,15.451,36.4,94.64,27,1,7.9
472,Pyay,MM,2022-06-07 20:27:35,18.8167,95.2167,77.43,87,100,10.11
473,Makakilo City,US,2022-06-07 20:27:35,21.3469,-158.0858,82.72,60,0,12.66
474,Adrar,MR,2022-06-07 20:27:36,20.5022,-10.0711,99.91,10,100,12.01
475,Les Cayes,HT,2022-06-07 20:27:36,18.2,-73.75,85.59,64,37,12.75
476,Feijo,BR,2022-06-07 20:27:36,-8.1642,-70.3536,81.19,75,99,2.19
477,Esso,RU,2022-06-07 20:27:37,55.9333,158.7,46.45,95,100,4.41
478,Linguere,SN,2022-06-07 20:27:37,15.3953,-15.1193,95.83,27,100,9.91
479,Xichang,CN,2022-06-07 20:27:37,27.8964,102.2634,65.26,75,100,0.63
480,Kurilsk,RU,2022-06-07 20:27:38,45.2333,147.8833,42.22,83,64,3.69
481,Gandai,IN,2022-06-07 20:27:38,21.6667,81.1,92.97,20,56,6.4
482,Kahului,US,2022-06-07 20:27:38,20.8947,-156.47,86.02,48,40,18.41
483,Ahipara,NZ,2022-06-07 20:27:39,-35.1667,173.1667,57.94,85,50,4.52
484,Najran,SA,2022-06-07 20:27:39,17.4924,44.1277,79.45,11,100,1.63
485,Mongo,TD,2022-06-07 20:27:40,12.1844,18.693,93.15,13,41,3.04
486,Swellendam,ZA,2022-06-07 20:27:40,-34.0226,20.4417,66.9,31,0,5.39
487,Gewane,ET,2022-06-07 20:27:40,10.1664,40.6453,89.8,30,48,9.6
488,Miguel Hidalgo,MX,2022-06-07 20:27:41,19.4225,-99.2028,81.81,14,75,8.05
489,Baoning,CN,2022-06-07 20:27:41,25.3378,110.026,75.06,100,100,0.0
490,Cervo,ES,2022-06-07 20:27:42,43.6702,-7.4101,65.97,85,100,11.34
491,Rehoboth,NA,2022-06-07 20:27:42,-23.3167,17.0833,53.22,34,0,6.71
492,Bima,ID,2022-06-07 20:27:42,-8.4667,118.7167,75.13,94,12,2.59
493,Jijiga,ET,2022-06-07 20:27:43,9.35,42.8,64.47,74,91,19.17
494,Touba,CI,2022-06-07 20:27:43,8.2833,-7.6833,74.62,80,97,2.68
495,Vire,FR,2022-06-07 20:27:43,48.9167,-0.8333,61.99,71,100,12.3
496,Marzuq,YE,2022-06-07 20:27:44,14.4,46.4667,77.11,51,53,5.19
497,Puerto Narino,CO,2022-06-07 20:27:44,-3.7703,-70.3831,82.11,65,100,4.41
498,Zhezkazgan,KZ,2022-06-07 20:27:44,47.8043,67.7144,77.23,17,66,8.59
499,Malakal,SS,2022-06-07 20:27:45,9.5334,31.6605,79.79,65,100,6.15
500,Bandarbeyla,SO,2022-06-07 20:27:45,9.4942,50.8122,85.6,56,81,20.09
501,Krasnoslobodsk,RU,2022-06-07 20:28:45,48.7072,44.5714,63.55,59,0,6.71
502,Mahebourg,MU,2022-06-07 20:28:46,-20.4081,57.7,72.25,83,75,3.44
503,Ilhabela,BR,2022-06-07 20:28:46,-23.7781,-45.3581,70.09,90,66,4.41
504,Pokosnoye,RU,2022-06-07 20:28:46,55.5258,101.0536,38.89,83,10,2.08
505,Nakamura,JP,2022-06-07 20:28:47,32.9833,132.9333,61.83,82,87,2.15
506,Serik,TR,2022-06-07 20:28:47,36.9169,31.0989,75.45,78,70,0.76
507,Beni Mazar,EG,2022-06-07 20:28:47,28.4962,30.8029,86.04,34,0,16.82
508,Alice Springs,AU,2022-06-07 20:28:48,-23.7,133.8833,36.95,93,0,1.14
509,Gorodovikovsk,RU,2022-06-07 20:28:48,46.0878,41.9335,64.27,58,1,8.61
510,Pangnirtung,CA,2022-06-07 20:28:48,66.1451,-65.7125,42.8,81,20,10.36
511,Vila Franca Do Campo,PT,2022-06-07 20:28:49,37.7167,-25.4333,70.2,86,97,9.26
512,Cayenne,GF,2022-06-07 20:28:49,4.9333,-52.3333,84.24,1,75,10.36
513,Nouadhibou,MR,2022-06-07 20:28:49,20.931,-17.0347,67.98,83,36,14.97
514,Sao Miguel Do Araguaia,BR,2022-06-07 20:28:50,-13.275,-50.1628,88.03,30,7,3.11
515,Jalingo,NG,2022-06-07 20:28:50,8.8833,11.3667,81.23,68,28,6.42
516,Nyzhnya Duvanka,UA,2022-06-07 20:28:50,49.5846,38.1743,60.19,77,28,3.4
517,Manzhouli,CN,2022-06-07 20:28:51,49.6,117.4333,53.87,59,0,1.23
518,Khani,GE,2022-06-07 20:28:51,41.9563,42.9566,62.17,97,89,0.74
519,Tefe,BR,2022-06-07 20:28:52,-3.3542,-64.7114,89.71,66,20,5.75
520,Kavaratti,IN,2022-06-07 20:28:52,10.5669,72.642,82.72,74,100,15.39
521,Dharur,IN,2022-06-07 20:28:52,18.8167,76.1167,77.7,60,17,21.77
522,Farafangana,MG,2022-06-07 20:28:53,-22.8167,47.8333,67.77,89,14,3.36
523,Sistranda,NO,2022-06-07 20:28:53,63.7256,8.834,49.96,68,91,30.62
524,Shakhtinsk,KZ,2022-06-07 20:28:53,49.71,72.5872,66.34,35,52,11.48
525,Pozo Colorado,PY,2022-06-07 20:28:54,-23.4923,-58.7972,70.61,67,72,3.91
526,Boende,CD,2022-06-07 20:28:54,-0.2167,20.8667,74.01,70,52,2.35
527,Manitouwadge,CA,2022-06-07 20:28:54,49.1215,-85.8403,65.16,45,75,7.63
528,Umm Kaddadah,SD,2022-06-07 20:28:55,13.6017,26.6876,88.59,12,55,11.72
529,Khotyn,UA,2022-06-07 20:28:55,48.4833,26.5,62.26,62,10,4.47
530,Chulym,RU,2022-06-07 20:28:55,55.0997,80.9572,43.75,96,45,7.61
531,Zhigansk,RU,2022-06-07 20:28:56,66.7697,123.3711,54.12,87,8,5.41
532,Shimanovsk,RU,2022-06-07 20:28:56,52.0,127.7,59.27,74,79,2.59
533,Russell,US,2022-06-07 20:27:53,32.3502,-85.1999,90.37,55,20,3.44
534,Hailar,CN,2022-06-07 20:28:57,49.2,119.7,51.82,68,61,1.99
535,Necochea,AR,2022-06-07 20:28:57,-38.5473,-58.7368,59.97,53,85,14.9
536,Momil,CO,2022-06-07 20:28:57,9.2377,-75.6749,83.35,80,95,4.47
537,Rawson,AR,2022-06-07 20:28:58,-43.3002,-65.1023,55.63,45,85,20.69
538,Cap Malheureux,MU,2022-06-07 20:28:58,-19.9842,57.6142,72.46,73,33,3.0
539,Henties Bay,NA,2022-06-07 20:28:58,-22.116,14.2845,71.02,40,0,9.33
540,Kyzyl-Suu,KG,2022-06-07 20:28:59,42.3414,78.0056,54.07,46,0,9.15
541,Wanning,CN,2022-06-07 20:28:59,18.8003,110.3967,79.56,89,99,10.36
542,Gunnedah,AU,2022-06-07 20:28:59,-30.9833,150.25,38.55,93,0,4.14
543,Azuaga,ES,2022-06-07 20:29:00,38.2667,-5.6833,80.96,30,3,13.0
544,Qostanay,KZ,2022-06-07 20:29:00,53.1667,63.5833,59.29,72,0,11.18
545,Ahuimanu,US,2022-06-07 20:29:00,21.4447,-157.8378,83.91,64,40,12.66
546,Olinda,BR,2022-06-07 20:29:01,-8.0089,-34.8553,78.53,78,20,4.61
547,Omsukchan,RU,2022-06-07 20:29:01,62.5333,155.8,43.54,45,14,6.73
548,Kupang,ID,2022-06-07 20:29:01,-10.1667,123.5833,75.87,84,8,7.7
549,Porto Novo,BJ,2022-06-07 20:29:02,6.4965,2.6036,82.22,76,27,8.41
550,Novo Aripuana,BR,2022-06-07 20:30:02,-5.1206,-60.3797,78.73,80,98,2.55
551,Sakata,JP,2022-06-07 20:30:03,38.9167,139.855,54.61,91,100,8.97
552,Mildura,AU,2022-06-07 20:30:03,-34.2,142.15,45.27,87,27,8.66
553,Denpasar,ID,2022-06-07 20:27:19,-8.65,115.2167,78.46,89,20,4.61
554,Opuwo,NA,2022-06-07 20:30:04,-18.0607,13.84,59.58,41,6,8.86
555,Nampula,MZ,2022-06-07 20:25:13,-15.1165,39.2666,66.15,77,0,5.75
556,Jabinyanah,TN,2022-06-07 20:30:04,35.035,10.9081,84.0,53,100,11.39
557,Ust-Tsilma,RU,2022-06-07 20:30:05,65.441,52.1498,56.5,58,77,3.76
558,Sept-Iles,CA,2022-06-07 20:30:05,50.2001,-66.3821,63.12,16,75,10.36
559,Hamilton,US,2022-06-07 20:29:19,39.1834,-84.5333,80.94,73,100,8.05
560,Tchibanga,GA,2022-06-07 20:30:06,-2.85,11.0333,71.51,90,100,2.84
561,Cabinda,AO,2022-06-07 20:30:07,-5.55,12.2,73.98,91,94,6.08
562,Darab,IR,2022-06-07 20:30:09,28.7519,54.5444,83.53,22,33,3.2
563,Kayerkan,RU,2022-06-07 20:30:09,69.3497,87.7602,35.53,100,100,3.11
564,Bautzen,DE,2022-06-07 20:30:09,51.1833,14.4333,63.88,86,100,4.32
565,Tigil,RU,2022-06-07 20:30:10,57.8,158.6667,54.19,71,82,6.51
566,Caibarien,CU,2022-06-07 20:30:10,22.5206,-79.4669,81.72,69,100,11.63
567,Marawi,PH,2022-06-07 20:30:11,7.9986,124.2928,68.11,92,99,2.28
568,Yelizovo,RU,2022-06-07 20:30:11,53.1873,158.3805,44.74,100,75,7.0
569,Ferme-Neuve,CA,2022-06-07 20:30:12,46.7001,-75.4493,60.24,97,100,12.73
570,Constitucion,CL,2022-06-07 20:30:12,-35.3333,-72.4167,56.39,80,3,5.77
571,Monopoli,IT,2022-06-07 20:30:12,40.9559,17.2896,82.72,57,95,3.27
572,Leh,IN,2022-06-07 20:30:13,34.1667,77.5833,51.64,50,56,5.08
573,Avesta,SE,2022-06-07 20:30:13,60.1455,16.1679,61.39,81,100,5.79
574,Montbrison,FR,2022-06-07 20:30:13,45.6667,4.0833,64.74,85,25,2.28
575,Pauini,BR,2022-06-07 20:30:14,-7.7136,-66.9764,79.54,77,96,0.6
576,Rauma,FI,2022-06-07 20:30:14,61.1272,21.5113,59.04,56,77,5.86
577,Baghmara,IN,2022-06-07 20:30:15,23.795,86.2085,84.36,70,76,7.2
578,Winslow,US,2022-06-07 20:30:15,35.0242,-110.6974,93.38,10,0,6.91
579,Lisakovsk,KZ,2022-06-07 20:30:15,52.5369,62.4936,58.69,77,0,11.86
580,Dawson Creek,CA,2022-06-07 20:27:52,55.7666,-120.2362,65.84,42,0,3.44
581,Marsa Matruh,EG,2022-06-07 20:30:16,31.3525,27.2453,74.66,77,0,8.97
582,North Vernon,US,2022-06-07 20:30:16,39.0062,-85.6236,81.81,75,100,8.86
583,Cacoal,BR,2022-06-07 20:30:17,-11.4386,-61.4472,82.87,62,64,2.82
584,Matagami,CA,2022-06-07 20:30:17,49.7502,-77.6328,59.11,100,100,0.0
585,Ozernovskiy,RU,2022-06-07 20:30:18,51.5,156.5167,44.35,86,100,1.52
586,Hobyo,SO,2022-06-07 20:30:18,5.3505,48.5268,80.44,71,94,16.87
